sample_id,split,camera_light_pair,low_clip_fraction,high_clip_fraction,total_clip_fraction,per_channel_clip_fraction
train_016436,train,Pentax Q / A,nan,nan,nan,
train_016437,train,Nikon D50 / FL2,nan,nan,nan,
train_016438,train,Nikon D3X / A,nan,nan,nan,
train_016439,train,Nikon D5100 / FL2,nan,nan,nan,
train_016440,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_016441,train,Hasselblad H2 / D65,nan,nan,nan,
train_016442,train,Nikon D50 / D65,nan,nan,nan,
train_016443,train,Nikon D40 / D65,nan,nan,nan,
train_016444,train,Canon 5DMarkII / A,nan,nan,nan,
train_016445,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_016446,train,Nikon D200 / A,nan,nan,nan,
train_016447,train,Phase One / A,nan,nan,nan,
train_016448,train,Nikon D300s / D65,nan,nan,nan,
train_016449,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_016450,train,Pentax K-5 / A,nan,nan,nan,
train_016451,train,Nikon D5100 / A,nan,nan,nan,
train_016452,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_016453,train,Canon 50D / FL2,nan,nan,nan,
train_016454,train,Phase One / D65,nan,nan,nan,
train_016455,train,Nikon D3X / D65,nan,nan,nan,
train_016456,train,Nikon D50 / A,nan,nan,nan,
train_016457,train,Canon 500D / FL2,nan,nan,nan,
train_016458,train,Canon 500D / D65,nan,nan,nan,
train_016459,train,Nikon D80 / D65,nan,nan,nan,
train_016460,train,Canon 40D / FL2,nan,nan,nan,
train_016461,train,Canon 60D / D65,nan,nan,nan,
train_016462,train,Nikon D80 / FL2,nan,nan,nan,
train_016463,train,Canon 20D / D65,nan,nan,nan,
train_016464,train,Nikon D3X / FL2,nan,nan,nan,
train_016465,train,Hasselblad H2 / A,nan,nan,nan,
train_016466,train,Canon 60D / A,nan,nan,nan,
train_016467,train,Canon 300D / FL2,nan,nan,nan,
train_016468,train,Pentax Q / FL2,nan,nan,nan,
train_016469,train,Nikon D40 / A,nan,nan,nan,
train_016470,train,Canon 20D / A,nan,nan,nan,
train_016471,train,Canon 1DMarkIII / A,nan,nan,nan,
train_016472,train,Nikon D200 / FL2,nan,nan,nan,
train_016473,train,Canon 40D / A,nan,nan,nan,
train_016474,train,Nikon D3 / A,nan,nan,nan,
train_016475,train,Nokia N900 / D65,nan,nan,nan,
train_016476,train,Nikon D90 / FL2,nan,nan,nan,
train_016477,train,Nikon D80 / A,nan,nan,nan,
train_016478,train,SONY NEX-5N / A,nan,nan,nan,
train_016479,train,Nikon D300s / A,nan,nan,nan,
train_016480,train,Hasselblad H2 / FL2,nan,nan,nan,
train_016481,train,Pentax K-5 / FL2,nan,nan,nan,
train_016482,train,Nikon D90 / D65,nan,nan,nan,
train_016483,train,Nikon D300s / FL2,nan,nan,nan,
train_016484,train,Nokia N900 / A,nan,nan,nan,
train_016485,train,Canon 5DMarkII / D65,nan,nan,nan,
train_016486,train,SONY NEX-5N / D65,nan,nan,nan,
train_016487,train,SONY NEX-5N / FL2,nan,nan,nan,
train_016488,train,Canon 60D / FL2,nan,nan,nan,
train_016489,train,Canon 40D / D65,nan,nan,nan,
train_016490,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_016491,train,Canon 50D / A,nan,nan,nan,
train_016492,train,Nikon D3 / FL2,nan,nan,nan,
train_016493,train,Nikon D200 / D65,nan,nan,nan,
train_016494,train,Canon 500D / A,nan,nan,nan,
train_016495,train,Phase One / FL2,nan,nan,nan,
train_016496,train,Nikon D90 / A,nan,nan,nan,
train_016497,train,Nikon D3 / D65,nan,nan,nan,
train_016498,train,Canon 50D / D65,nan,nan,nan,
train_016499,train,Canon 300D / D65,nan,nan,nan,
train_016500,train,Pentax K-5 / D65,nan,nan,nan,
train_016501,train,Canon 20D / FL2,nan,nan,nan,
train_016502,train,Nokia N900 / FL2,nan,nan,nan,
train_016503,train,Canon 300D / A,nan,nan,nan,
train_016504,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_016505,train,Pentax Q / D65,nan,nan,nan,
train_016506,train,Nikon D5100 / D65,nan,nan,nan,
train_016507,train,Nikon D40 / FL2,nan,nan,nan,
train_016508,train,Pentax Q / A,nan,nan,nan,
train_016509,train,Nikon D50 / FL2,nan,nan,nan,
train_016510,train,Nikon D3X / A,nan,nan,nan,
train_016511,train,Nikon D5100 / FL2,nan,nan,nan,
train_016512,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_016513,train,Hasselblad H2 / D65,nan,nan,nan,
train_016514,train,Nikon D50 / D65,nan,nan,nan,
train_016515,train,Nikon D40 / D65,nan,nan,nan,
train_016516,train,Canon 5DMarkII / A,nan,nan,nan,
train_016517,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_016518,train,Nikon D200 / A,nan,nan,nan,
train_016519,train,Phase One / A,nan,nan,nan,
train_016520,train,Nikon D300s / D65,nan,nan,nan,
train_016521,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_016522,train,Pentax K-5 / A,nan,nan,nan,
train_016523,train,Nikon D5100 / A,nan,nan,nan,
train_016524,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_016525,train,Canon 50D / FL2,nan,nan,nan,
train_016526,train,Phase One / D65,nan,nan,nan,
train_016527,train,Nikon D3X / D65,nan,nan,nan,
train_016528,train,Nikon D50 / A,nan,nan,nan,
train_016529,train,Canon 500D / FL2,nan,nan,nan,
train_016530,train,Canon 500D / D65,nan,nan,nan,
train_016531,train,Nikon D80 / D65,nan,nan,nan,
train_016532,train,Canon 40D / FL2,nan,nan,nan,
train_016533,train,Canon 60D / D65,nan,nan,nan,
train_016534,train,Nikon D80 / FL2,nan,nan,nan,
train_016535,train,Canon 20D / D65,nan,nan,nan,
train_016536,train,Nikon D3X / FL2,nan,nan,nan,
train_016537,train,Hasselblad H2 / A,nan,nan,nan,
train_016538,train,Canon 60D / A,nan,nan,nan,
train_016539,train,Canon 300D / FL2,nan,nan,nan,
train_016540,train,Pentax Q / FL2,nan,nan,nan,
train_016541,train,Nikon D40 / A,nan,nan,nan,
train_016542,train,Canon 20D / A,nan,nan,nan,
train_016543,train,Canon 1DMarkIII / A,nan,nan,nan,
train_016544,train,Nikon D200 / FL2,nan,nan,nan,
train_016545,train,Canon 40D / A,nan,nan,nan,
train_016546,train,Nikon D3 / A,nan,nan,nan,
train_016547,train,Nokia N900 / D65,nan,nan,nan,
train_016548,train,Nikon D90 / FL2,nan,nan,nan,
train_016549,train,Nikon D80 / A,nan,nan,nan,
train_016550,train,SONY NEX-5N / A,nan,nan,nan,
train_016551,train,Nikon D300s / A,nan,nan,nan,
train_016552,train,Hasselblad H2 / FL2,nan,nan,nan,
train_016553,train,Pentax K-5 / FL2,nan,nan,nan,
train_016554,train,Nikon D90 / D65,nan,nan,nan,
train_016555,train,Nikon D300s / FL2,nan,nan,nan,
train_016556,train,Nokia N900 / A,nan,nan,nan,
train_016557,train,Canon 5DMarkII / D65,nan,nan,nan,
train_016558,train,SONY NEX-5N / D65,nan,nan,nan,
train_016559,train,SONY NEX-5N / FL2,nan,nan,nan,
train_016560,train,Canon 60D / FL2,nan,nan,nan,
train_016561,train,Canon 40D / D65,nan,nan,nan,
train_016562,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_016563,train,Canon 50D / A,nan,nan,nan,
train_016564,train,Nikon D3 / FL2,nan,nan,nan,
train_016565,train,Nikon D200 / D65,nan,nan,nan,
train_016566,train,Canon 500D / A,nan,nan,nan,
train_016567,train,Phase One / FL2,nan,nan,nan,
train_016568,train,Nikon D90 / A,nan,nan,nan,
train_016569,train,Nikon D3 / D65,nan,nan,nan,
train_016570,train,Canon 50D / D65,nan,nan,nan,
train_016571,train,Canon 300D / D65,nan,nan,nan,
train_016572,train,Pentax K-5 / D65,nan,nan,nan,
train_016573,train,Canon 20D / FL2,nan,nan,nan,
train_016574,train,Nokia N900 / FL2,nan,nan,nan,
train_016575,train,Canon 300D / A,nan,nan,nan,
train_016576,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_016577,train,Pentax Q / D65,nan,nan,nan,
train_016578,train,Nikon D5100 / D65,nan,nan,nan,
train_016579,train,Nikon D40 / FL2,nan,nan,nan,
train_016580,train,Pentax Q / A,nan,nan,nan,
train_016581,train,Nikon D50 / FL2,nan,nan,nan,
train_016582,train,Nikon D3X / A,nan,nan,nan,
train_016583,train,Nikon D5100 / FL2,nan,nan,nan,
train_016584,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_016585,train,Hasselblad H2 / D65,nan,nan,nan,
train_016586,train,Nikon D50 / D65,nan,nan,nan,
train_016587,train,Nikon D40 / D65,nan,nan,nan,
train_016588,train,Canon 5DMarkII / A,nan,nan,nan,
train_016589,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_016590,train,Nikon D200 / A,nan,nan,nan,
train_016591,train,Phase One / A,nan,nan,nan,
train_016592,train,Nikon D300s / D65,nan,nan,nan,
train_016593,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_016594,train,Pentax K-5 / A,nan,nan,nan,
train_016595,train,Nikon D5100 / A,nan,nan,nan,
train_016596,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_016597,train,Canon 50D / FL2,nan,nan,nan,
train_016598,train,Phase One / D65,nan,nan,nan,
train_016599,train,Nikon D3X / D65,nan,nan,nan,
train_016600,train,Nikon D50 / A,nan,nan,nan,
train_016601,train,Canon 500D / FL2,nan,nan,nan,
train_016602,train,Canon 500D / D65,nan,nan,nan,
train_016603,train,Nikon D80 / D65,nan,nan,nan,
train_016604,train,Canon 40D / FL2,nan,nan,nan,
train_016605,train,Canon 60D / D65,nan,nan,nan,
train_016606,train,Nikon D80 / FL2,nan,nan,nan,
train_016607,train,Canon 20D / D65,nan,nan,nan,
train_016608,train,Nikon D3X / FL2,nan,nan,nan,
train_016609,train,Hasselblad H2 / A,nan,nan,nan,
train_016610,train,Canon 60D / A,nan,nan,nan,
train_016611,train,Canon 300D / FL2,nan,nan,nan,
train_016612,train,Pentax Q / FL2,nan,nan,nan,
train_016613,train,Nikon D40 / A,nan,nan,nan,
train_016614,train,Canon 20D / A,nan,nan,nan,
train_016615,train,Canon 1DMarkIII / A,nan,nan,nan,
train_016616,train,Nikon D200 / FL2,nan,nan,nan,
train_016617,train,Canon 40D / A,nan,nan,nan,
train_016618,train,Nikon D3 / A,nan,nan,nan,
train_016619,train,Nokia N900 / D65,nan,nan,nan,
train_016620,train,Nikon D90 / FL2,nan,nan,nan,
train_016621,train,Nikon D80 / A,nan,nan,nan,
train_016622,train,SONY NEX-5N / A,nan,nan,nan,
train_016623,train,Nikon D300s / A,nan,nan,nan,
train_016624,train,Hasselblad H2 / FL2,nan,nan,nan,
train_016625,train,Pentax K-5 / FL2,nan,nan,nan,
train_016626,train,Nikon D90 / D65,nan,nan,nan,
train_016627,train,Nikon D300s / FL2,nan,nan,nan,
train_016628,train,Nokia N900 / A,nan,nan,nan,
train_016629,train,Canon 5DMarkII / D65,nan,nan,nan,
train_016630,train,SONY NEX-5N / D65,nan,nan,nan,
train_016631,train,SONY NEX-5N / FL2,nan,nan,nan,
train_016632,train,Canon 60D / FL2,nan,nan,nan,
train_016633,train,Canon 40D / D65,nan,nan,nan,
train_016634,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_016635,train,Canon 50D / A,nan,nan,nan,
train_016636,train,Nikon D3 / FL2,nan,nan,nan,
train_016637,train,Nikon D200 / D65,nan,nan,nan,
train_016638,train,Canon 500D / A,nan,nan,nan,
train_016639,train,Phase One / FL2,nan,nan,nan,
train_016640,train,Nikon D90 / A,nan,nan,nan,
train_016641,train,Nikon D3 / D65,nan,nan,nan,
train_016642,train,Canon 50D / D65,nan,nan,nan,
train_016643,train,Canon 300D / D65,nan,nan,nan,
train_016644,train,Pentax K-5 / D65,nan,nan,nan,
train_016645,train,Canon 20D / FL2,nan,nan,nan,
train_016646,train,Nokia N900 / FL2,nan,nan,nan,
train_016647,train,Canon 300D / A,nan,nan,nan,
train_016648,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_016649,train,Pentax Q / D65,nan,nan,nan,
train_016650,train,Nikon D5100 / D65,nan,nan,nan,
train_016651,train,Nikon D40 / FL2,nan,nan,nan,
train_016652,train,Pentax Q / A,nan,nan,nan,
train_016653,train,Nikon D50 / FL2,nan,nan,nan,
train_016654,train,Nikon D3X / A,nan,nan,nan,
train_016655,train,Nikon D5100 / FL2,nan,nan,nan,
train_016656,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_016657,train,Hasselblad H2 / D65,nan,nan,nan,
train_016658,train,Nikon D50 / D65,nan,nan,nan,
train_016659,train,Nikon D40 / D65,nan,nan,nan,
train_016660,train,Canon 5DMarkII / A,nan,nan,nan,
train_016661,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_016662,train,Nikon D200 / A,nan,nan,nan,
train_016663,train,Phase One / A,nan,nan,nan,
train_016664,train,Nikon D300s / D65,nan,nan,nan,
train_016665,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_016666,train,Pentax K-5 / A,nan,nan,nan,
train_016667,train,Nikon D5100 / A,nan,nan,nan,
train_016668,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_016669,train,Canon 50D / FL2,nan,nan,nan,
train_016670,train,Phase One / D65,nan,nan,nan,
train_016671,train,Nikon D3X / D65,nan,nan,nan,
train_016672,train,Nikon D50 / A,nan,nan,nan,
train_016673,train,Canon 500D / FL2,nan,nan,nan,
train_016674,train,Canon 500D / D65,nan,nan,nan,
train_016675,train,Nikon D80 / D65,nan,nan,nan,
train_016676,train,Canon 40D / FL2,nan,nan,nan,
train_016677,train,Canon 60D / D65,nan,nan,nan,
train_016678,train,Nikon D80 / FL2,nan,nan,nan,
train_016679,train,Canon 20D / D65,nan,nan,nan,
train_016680,train,Nikon D3X / FL2,nan,nan,nan,
train_016681,train,Hasselblad H2 / A,nan,nan,nan,
train_016682,train,Canon 60D / A,nan,nan,nan,
train_016683,train,Canon 300D / FL2,nan,nan,nan,
train_016684,train,Pentax Q / FL2,nan,nan,nan,
train_016685,train,Nikon D40 / A,nan,nan,nan,
train_016686,train,Canon 20D / A,nan,nan,nan,
train_016687,train,Canon 1DMarkIII / A,nan,nan,nan,
train_016688,train,Nikon D200 / FL2,nan,nan,nan,
train_016689,train,Canon 40D / A,nan,nan,nan,
train_016690,train,Nikon D3 / A,nan,nan,nan,
train_016691,train,Nokia N900 / D65,nan,nan,nan,
train_016692,train,Nikon D90 / FL2,nan,nan,nan,
train_016693,train,Nikon D80 / A,nan,nan,nan,
train_016694,train,SONY NEX-5N / A,nan,nan,nan,
train_016695,train,Nikon D300s / A,nan,nan,nan,
train_016696,train,Hasselblad H2 / FL2,nan,nan,nan,
train_016697,train,Pentax K-5 / FL2,nan,nan,nan,
train_016698,train,Nikon D90 / D65,nan,nan,nan,
train_016699,train,Nikon D300s / FL2,nan,nan,nan,
train_016700,train,Nokia N900 / A,nan,nan,nan,
train_016701,train,Canon 5DMarkII / D65,nan,nan,nan,
train_016702,train,SONY NEX-5N / D65,nan,nan,nan,
train_016703,train,SONY NEX-5N / FL2,nan,nan,nan,
train_016704,train,Canon 60D / FL2,nan,nan,nan,
train_016705,train,Canon 40D / D65,nan,nan,nan,
train_016706,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_016707,train,Canon 50D / A,nan,nan,nan,
train_016708,train,Nikon D3 / FL2,nan,nan,nan,
train_016709,train,Nikon D200 / D65,nan,nan,nan,
train_016710,train,Canon 500D / A,nan,nan,nan,
train_016711,train,Phase One / FL2,nan,nan,nan,
train_016712,train,Nikon D90 / A,nan,nan,nan,
train_016713,train,Nikon D3 / D65,nan,nan,nan,
train_016714,train,Canon 50D / D65,nan,nan,nan,
train_016715,train,Canon 300D / D65,nan,nan,nan,
train_016716,train,Pentax K-5 / D65,nan,nan,nan,
train_016717,train,Canon 20D / FL2,nan,nan,nan,
train_016718,train,Nokia N900 / FL2,nan,nan,nan,
train_016719,train,Canon 300D / A,nan,nan,nan,
train_016720,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_016721,train,Pentax Q / D65,nan,nan,nan,
train_016722,train,Nikon D5100 / D65,nan,nan,nan,
train_016723,train,Nikon D40 / FL2,nan,nan,nan,
train_016724,train,Pentax Q / A,nan,nan,nan,
train_016725,train,Nikon D50 / FL2,nan,nan,nan,
train_016726,train,Nikon D3X / A,nan,nan,nan,
train_016727,train,Nikon D5100 / FL2,nan,nan,nan,
train_016728,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_016729,train,Hasselblad H2 / D65,nan,nan,nan,
train_016730,train,Nikon D50 / D65,nan,nan,nan,
train_016731,train,Nikon D40 / D65,nan,nan,nan,
train_016732,train,Canon 5DMarkII / A,nan,nan,nan,
train_016733,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_016734,train,Nikon D200 / A,nan,nan,nan,
train_016735,train,Phase One / A,nan,nan,nan,
train_016736,train,Nikon D300s / D65,nan,nan,nan,
train_016737,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_016738,train,Pentax K-5 / A,nan,nan,nan,
train_016739,train,Nikon D5100 / A,nan,nan,nan,
train_016740,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_016741,train,Canon 50D / FL2,nan,nan,nan,
train_016742,train,Phase One / D65,nan,nan,nan,
train_016743,train,Nikon D3X / D65,nan,nan,nan,
train_016744,train,Nikon D50 / A,nan,nan,nan,
train_016745,train,Canon 500D / FL2,nan,nan,nan,
train_016746,train,Canon 500D / D65,nan,nan,nan,
train_016747,train,Nikon D80 / D65,nan,nan,nan,
train_016748,train,Canon 40D / FL2,nan,nan,nan,
train_016749,train,Canon 60D / D65,nan,nan,nan,
train_016750,train,Nikon D80 / FL2,nan,nan,nan,
train_016751,train,Canon 20D / D65,nan,nan,nan,
train_016752,train,Nikon D3X / FL2,nan,nan,nan,
train_016753,train,Hasselblad H2 / A,nan,nan,nan,
train_016754,train,Canon 60D / A,nan,nan,nan,
train_016755,train,Canon 300D / FL2,nan,nan,nan,
train_016756,train,Pentax Q / FL2,nan,nan,nan,
train_016757,train,Nikon D40 / A,nan,nan,nan,
train_016758,train,Canon 20D / A,nan,nan,nan,
train_016759,train,Canon 1DMarkIII / A,nan,nan,nan,
train_016760,train,Nikon D200 / FL2,nan,nan,nan,
train_016761,train,Canon 40D / A,nan,nan,nan,
train_016762,train,Nikon D3 / A,nan,nan,nan,
train_016763,train,Nokia N900 / D65,nan,nan,nan,
train_016764,train,Nikon D90 / FL2,nan,nan,nan,
train_016765,train,Nikon D80 / A,nan,nan,nan,
train_016766,train,SONY NEX-5N / A,nan,nan,nan,
train_016767,train,Nikon D300s / A,nan,nan,nan,
train_016768,train,Hasselblad H2 / FL2,nan,nan,nan,
train_016769,train,Pentax K-5 / FL2,nan,nan,nan,
train_016770,train,Nikon D90 / D65,nan,nan,nan,
train_016771,train,Nikon D300s / FL2,nan,nan,nan,
train_016772,train,Nokia N900 / A,nan,nan,nan,
train_016773,train,Canon 5DMarkII / D65,nan,nan,nan,
train_016774,train,SONY NEX-5N / D65,nan,nan,nan,
train_016775,train,SONY NEX-5N / FL2,nan,nan,nan,
train_016776,train,Canon 60D / FL2,nan,nan,nan,
train_016777,train,Canon 40D / D65,nan,nan,nan,
train_016778,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_016779,train,Canon 50D / A,nan,nan,nan,
train_016780,train,Nikon D3 / FL2,nan,nan,nan,
train_016781,train,Nikon D200 / D65,nan,nan,nan,
train_016782,train,Canon 500D / A,nan,nan,nan,
train_016783,train,Phase One / FL2,nan,nan,nan,
train_016784,train,Nikon D90 / A,nan,nan,nan,
train_016785,train,Nikon D3 / D65,nan,nan,nan,
train_016786,train,Canon 50D / D65,nan,nan,nan,
train_016787,train,Canon 300D / D65,nan,nan,nan,
train_016788,train,Pentax K-5 / D65,nan,nan,nan,
train_016789,train,Canon 20D / FL2,nan,nan,nan,
train_016790,train,Nokia N900 / FL2,nan,nan,nan,
train_016791,train,Canon 300D / A,nan,nan,nan,
train_016792,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_016793,train,Pentax Q / D65,nan,nan,nan,
train_016794,train,Nikon D5100 / D65,nan,nan,nan,
train_016795,train,Nikon D40 / FL2,nan,nan,nan,
train_016796,train,Pentax Q / A,nan,nan,nan,
train_016797,train,Nikon D50 / FL2,nan,nan,nan,
train_016798,train,Nikon D3X / A,nan,nan,nan,
train_016799,train,Nikon D5100 / FL2,nan,nan,nan,
train_016800,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_016801,train,Hasselblad H2 / D65,nan,nan,nan,
train_016802,train,Nikon D50 / D65,nan,nan,nan,
train_016803,train,Nikon D40 / D65,nan,nan,nan,
train_016804,train,Canon 5DMarkII / A,nan,nan,nan,
train_016805,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_016806,train,Nikon D200 / A,nan,nan,nan,
train_016807,train,Phase One / A,nan,nan,nan,
train_016808,train,Nikon D300s / D65,nan,nan,nan,
train_016809,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_016810,train,Pentax K-5 / A,nan,nan,nan,
train_016811,train,Nikon D5100 / A,nan,nan,nan,
train_016812,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_016813,train,Canon 50D / FL2,nan,nan,nan,
train_016814,train,Phase One / D65,nan,nan,nan,
train_016815,train,Nikon D3X / D65,nan,nan,nan,
train_016816,train,Nikon D50 / A,nan,nan,nan,
train_016817,train,Canon 500D / FL2,nan,nan,nan,
train_016818,train,Canon 500D / D65,nan,nan,nan,
train_016819,train,Nikon D80 / D65,nan,nan,nan,
train_016820,train,Canon 40D / FL2,nan,nan,nan,
train_016821,train,Canon 60D / D65,nan,nan,nan,
train_016822,train,Nikon D80 / FL2,nan,nan,nan,
train_016823,train,Canon 20D / D65,nan,nan,nan,
train_016824,train,Nikon D3X / FL2,nan,nan,nan,
train_016825,train,Hasselblad H2 / A,nan,nan,nan,
train_016826,train,Canon 60D / A,nan,nan,nan,
train_016827,train,Canon 300D / FL2,nan,nan,nan,
train_016828,train,Pentax Q / FL2,nan,nan,nan,
train_016829,train,Nikon D40 / A,nan,nan,nan,
train_016830,train,Canon 20D / A,nan,nan,nan,
train_016831,train,Canon 1DMarkIII / A,nan,nan,nan,
train_016832,train,Nikon D200 / FL2,nan,nan,nan,
train_016833,train,Canon 40D / A,nan,nan,nan,
train_016834,train,Nikon D3 / A,nan,nan,nan,
train_016835,train,Nokia N900 / D65,nan,nan,nan,
train_016836,train,Nikon D90 / FL2,nan,nan,nan,
train_016837,train,Nikon D80 / A,nan,nan,nan,
train_016838,train,SONY NEX-5N / A,nan,nan,nan,
train_016839,train,Nikon D300s / A,nan,nan,nan,
train_016840,train,Hasselblad H2 / FL2,nan,nan,nan,
train_016841,train,Pentax K-5 / FL2,nan,nan,nan,
train_016842,train,Nikon D90 / D65,nan,nan,nan,
train_016843,train,Nikon D300s / FL2,nan,nan,nan,
train_016844,train,Nokia N900 / A,nan,nan,nan,
train_016845,train,Canon 5DMarkII / D65,nan,nan,nan,
train_016846,train,SONY NEX-5N / D65,nan,nan,nan,
train_016847,train,SONY NEX-5N / FL2,nan,nan,nan,
train_016848,train,Canon 60D / FL2,nan,nan,nan,
train_016849,train,Canon 40D / D65,nan,nan,nan,
train_016850,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_016851,train,Canon 50D / A,nan,nan,nan,
train_016852,train,Nikon D3 / FL2,nan,nan,nan,
train_016853,train,Nikon D200 / D65,nan,nan,nan,
train_016854,train,Canon 500D / A,nan,nan,nan,
train_016855,train,Phase One / FL2,nan,nan,nan,
train_016856,train,Nikon D90 / A,nan,nan,nan,
train_016857,train,Nikon D3 / D65,nan,nan,nan,
train_016858,train,Canon 50D / D65,nan,nan,nan,
train_016859,train,Canon 300D / D65,nan,nan,nan,
train_016860,train,Pentax K-5 / D65,nan,nan,nan,
train_016861,train,Canon 20D / FL2,nan,nan,nan,
train_016862,train,Nokia N900 / FL2,nan,nan,nan,
