subject_id,capture_id,roi,profiled_parameter,fixed_u,fixed_value,logrmse,success,grid_kind,conditional_theta
p033,p033_neutral_front,right_cheek,s,0.24,0.24,0.16654429104527038,True,base_or_optimum,"[0.03749417887615151,0.09999999999999999,0.24]"
p033,p033_neutral_front,right_cheek,s,0.26,0.26,0.1668742469721324,True,base_or_optimum,"[0.03760073323889523,0.09999999999999999,0.26]"
p033,p033_neutral_front,right_cheek,s,0.28,0.28,0.16725601845115323,True,base_or_optimum,"[0.03771047836775675,0.09999999999999999,0.28]"
p033,p033_neutral_front,right_cheek,s,0.3,0.3,0.16769049620801374,True,base_or_optimum,"[0.0378234726982524,0.09999999999999999,0.3]"
p033,p033_neutral_front,right_cheek,s,0.32,0.32,0.16817859570076862,True,base_or_optimum,"[0.03793977557801298,0.09999999999999999,0.32]"
p033,p033_neutral_front,right_cheek,s,0.34,0.34,0.1687212590490507,True,base_or_optimum,"[0.038059452872517746,0.09999999999999999,0.34]"
p033,p033_neutral_front,right_cheek,s,0.36,0.36,0.1693194573035445,True,base_or_optimum,"[0.038182574764061596,0.09999999999999999,0.36]"
p033,p033_neutral_front,right_cheek,s,0.38,0.38,0.1699741930901627,True,base_or_optimum,"[0.038309215970815075,0.09999999999999999,0.38]"
p033,p033_neutral_front,right_cheek,s,0.39,0.39,0.17032308525575177,True,refinement_delta_0p005,"[0.03837388129176816,0.09999999999999999,0.39]"
p033,p033_neutral_front,right_cheek,s,0.395,0.395,0.17050297026318345,True,refinement_delta_0p005,"[0.03840655478017986,0.09999999999999999,0.395]"
p033,p033_neutral_front,right_cheek,s,0.3975,0.3975,0.17059427985490627,True,refinement_delta_0p005,"[0.038422977157984255,0.09999999999999999,0.3975]"
p033,p033_neutral_front,right_cheek,s,0.39875000000000005,0.39875000000000005,0.1706402773504789,True,refinement_delta_0p005,"[0.038431210038588105,0.09999999999999999,0.39875000000000005]"
p033,p033_neutral_front,right_cheek,s,0.4,0.4,0.17068650366761856,True,base_or_optimum,"[0.03843945707283347,0.09999999999999999,0.4]"
p033,p033_neutral_front,right_cheek,s,0.42,0.42,0.17145746444211452,True,base_or_optimum,"[0.03857338431941595,0.09999999999999999,0.42]"
p033,p033_neutral_front,right_cheek,s,0.44,0.44,0.17228819298882436,True,base_or_optimum,"[0.03871108976158382,0.09999999999999999,0.44]"
p033,p033_neutral_front,right_cheek,s,0.46,0.46,0.17317985363695562,True,base_or_optimum,"[0.03885267230692649,0.09999999999999999,0.46]"
p033,p033_neutral_front,right_cheek,s,0.48,0.48,0.17413366268368669,True,base_or_optimum,"[0.03899823771337966,0.09999999999999999,0.48]"
p033,p033_neutral_front,right_cheek,s,0.5,0.5,0.17515089431250433,True,base_or_optimum,"[0.03914789977728083,0.09999999999999999,0.5]"
p033,p033_neutral_front,right_cheek,s,0.52,0.52,0.17623288730381612,True,base_or_optimum,"[0.0393017800747622,0.09999999999999999,0.52]"
p033,p033_neutral_front,right_cheek,s,0.54,0.54,0.17738105264066217,True,base_or_optimum,"[0.03946000944216695,0.09999999999999999,0.54]"
p033,p033_neutral_front,right_cheek,s,0.56,0.56,0.17859688213054017,True,base_or_optimum,"[0.03962272900130441,0.09999999999999999,0.56]"
p033,p033_neutral_front,right_cheek,s,0.58,0.58,0.17988195818654237,True,base_or_optimum,"[0.03979009013215477,0.09999999999999999,0.58]"
p033,p033_neutral_front,right_cheek,s,0.6,0.6,0.1812379649382155,True,base_or_optimum,"[0.03996225627626188,0.09999999999999999,0.6]"
p033,p033_neutral_front,right_cheek,s,0.62,0.62,0.18266670087604037,True,base_or_optimum,"[0.04013940339341184,0.09999999999999999,0.62]"
p033,p033_neutral_front,right_cheek,s,0.64,0.64,0.18417009327488157,True,base_or_optimum,"[0.04032172250594605,0.09999999999999999,0.64]"
p033,p033_neutral_front,right_cheek,s,0.66,0.66,0.18575021469330943,True,base_or_optimum,"[0.04050942011822115,0.09999999999999999,0.66]"
p033,p033_neutral_front,right_cheek,s,0.68,0.68,0.18740930191022132,True,base_or_optimum,"[0.04070272076846399,0.09999999999999999,0.68]"
p033,p033_neutral_front,right_cheek,s,0.7000000000000001,0.7000000000000001,0.18914977774143135,True,base_or_optimum,"[0.04090186776172682,0.09999999999999999,0.7000000000000001]"
p033,p033_neutral_front,right_cheek,s,0.72,0.72,0.19097427628193067,True,base_or_optimum,"[0.0411071284574615,0.09999999999999999,0.72]"
p033,p033_neutral_front,right_cheek,s,0.74,0.74,0.19288567225115133,True,base_or_optimum,"[0.04131879333987766,0.09999999999999999,0.74]"
p033,p033_neutral_front,right_cheek,s,0.76,0.76,0.19488711528812186,True,base_or_optimum,"[0.041537182453068616,0.09999999999999999,0.76]"
p033,p033_neutral_front,right_cheek,s,0.78,0.78,0.19698207026375372,True,base_or_optimum,"[0.04176264447487612,0.09999999999999999,0.78]"
p033,p033_neutral_front,right_cheek,s,0.8,0.8,0.19917436496658852,True,base_or_optimum,"[0.04199557053269484,0.09999999999999999,0.8]"
p033,p033_neutral_front,right_cheek,s,0.8200000000000001,0.8200000000000001,0.2014682469016211,True,base_or_optimum,"[0.042236387323961115,0.09999999999999999,0.8200000000000001]"
p033,p033_neutral_front,right_cheek,s,0.84,0.84,0.203868451455709,True,base_or_optimum,"[0.0424855732387439,0.09999999999999999,0.84]"
p033,p033_neutral_front,right_cheek,s,0.86,0.86,0.20638028438065065,True,base_or_optimum,"[0.04274366243633766,0.09999999999999999,0.86]"
p033,p033_neutral_front,right_cheek,s,0.88,0.88,0.2090097225047021,True,base_or_optimum,"[0.04301125442877177,0.09999999999999999,0.88]"
p033,p033_neutral_front,right_cheek,s,0.9,0.9,0.21176353792318692,True,base_or_optimum,"[0.04328902660649022,0.09999999999999999,0.9]"
p033,p033_neutral_front,right_cheek,s,0.92,0.92,0.21464945282009104,True,base_or_optimum,"[0.04357774629346983,0.09999999999999999,0.92]"
p033,p033_neutral_front,right_cheek,s,0.9400000000000001,0.9400000000000001,0.21767633481908855,True,base_or_optimum,"[0.04387829393937177,0.09999999999999999,0.9400000000000001]"
p033,p033_neutral_front,right_cheek,s,0.96,0.96,0.2208544468099185,True,base_or_optimum,"[0.044191682142651366,0.09999999999999999,0.96]"
p033,p033_neutral_front,right_cheek,s,0.98,0.98,0.22419577129502435,True,base_or_optimum,"[0.04451908844316906,0.09999999999999999,0.98]"
p033,p033_neutral_front,right_cheek,s,1.0,1.0,0.22771443872520003,True,base_or_optimum,"[0.044861892613171785,0.09999999999999999,1.0]"
p034,p034_neutral_front,left_cheek,f_mel,0.0,0.0,0.18480985187391014,True,base_or_optimum,"[0.0,0.09999999999999999,0.7183168707788212]"
p034,p034_neutral_front,left_cheek,f_mel,0.02,0.0086,0.14539744829598697,True,base_or_optimum,"[0.0086,0.09999999999999999,0.85533153916162]"
p034,p034_neutral_front,left_cheek,f_mel,0.03,0.0129,0.13733697632785258,True,refinement_delta_0p005,"[0.0129,0.08270044705315696,0.8667305332200586]"
p034,p034_neutral_front,left_cheek,f_mel,0.0325,0.013975,0.13575752782985936,True,refinement_delta_0p005,"[0.013975,0.07840877440122059,0.8688988024770111]"
p034,p034_neutral_front,left_cheek,f_mel,0.03375,0.014512500000000001,0.13503580569154516,True,refinement_delta_0p005,"[0.014512500000000001,0.07633332154627061,0.8701164501251486]"
p034,p034_neutral_front,left_cheek,f_mel,0.035,0.015050000000000001,0.13436031011864322,True,refinement_delta_0p005,"[0.015050000000000001,0.07430333781994339,0.8714260881368129]"
p034,p034_neutral_front,left_cheek,f_mel,0.04,0.0172,0.13213277135375728,True,base_or_optimum,"[0.0172,0.06661761819435627,0.8776328688798649]"
p034,p034_neutral_front,left_cheek,f_mel,0.05138406168350869,0.022095146523908735,0.13002189119924779,True,base_or_optimum,"[0.022095146523908735,0.051450671206816935,0.8982916625759256]"
p034,p034_neutral_front,left_cheek,f_mel,0.06,0.0258,0.13123540946230272,True,base_or_optimum,"[0.0258,0.041832251874991885,0.9210966305345983]"
p034,p034_neutral_front,left_cheek,f_mel,0.065,0.02795,0.13303432727140474,True,refinement_delta_0p005,"[0.02795,0.036887103217350704,0.9376883888860699]"
p034,p034_neutral_front,left_cheek,f_mel,0.0675,0.029025000000000002,0.13422539151410498,True,refinement_delta_0p005,"[0.029025000000000002,0.03457477840517411,0.9470141968808824]"
p034,p034_neutral_front,left_cheek,f_mel,0.06875,0.029562500000000002,0.13489198146406006,True,refinement_delta_0p005,"[0.029562500000000002,0.033456802172268096,0.9519497552503184]"
p034,p034_neutral_front,left_cheek,f_mel,0.07,0.030100000000000002,0.1356051525023404,True,refinement_delta_0p005,"[0.030100000000000002,0.03236361505361167,0.9570732876200043]"
p034,p034_neutral_front,left_cheek,f_mel,0.08,0.0344,0.1429093314790231,True,base_or_optimum,"[0.0344,0.024399557310294268,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.1,0.043000000000000003,0.16535951519144046,True,base_or_optimum,"[0.043000000000000003,0.01161669499269902,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.12,0.0516,0.19534551588485582,True,base_or_optimum,"[0.0516,0.003359275956128171,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.14,0.060200000000000004,0.2303606037319174,True,base_or_optimum,"[0.060200000000000004,1.8409061886935557e-15,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.16,0.0688,0.28376166968837535,True,base_or_optimum,"[0.0688,7.673722050999977e-17,0.9999999999999997]"
p034,p034_neutral_front,left_cheek,f_mel,0.18,0.0774,0.3480785328118399,True,base_or_optimum,"[0.0774,1.9968575497622596e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.2,0.08600000000000001,0.41625565699718964,True,base_or_optimum,"[0.08600000000000001,5.327536438301134e-15,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.22,0.0946,0.48514141698467067,True,base_or_optimum,"[0.0946,2.568274868171596e-18,0.9999999999788133]"
p034,p034_neutral_front,left_cheek,f_mel,0.24,0.1032,0.5533037359383965,True,base_or_optimum,"[0.1032,5.540562986846597e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.26,0.1118,0.6200749101236321,True,base_or_optimum,"[0.1118,2.882545350144684e-19,2.3833294116037962e-08]"
p034,p034_neutral_front,left_cheek,f_mel,0.28,0.12040000000000001,0.6851481700121356,True,base_or_optimum,"[0.12040000000000001,4.926932160236842e-18,7.085610032042666e-08]"
p034,p034_neutral_front,left_cheek,f_mel,0.3,0.129,0.7483974636092712,True,base_or_optimum,"[0.129,3.3975524456159913e-19,1.8421442149474387e-08]"
p034,p034_neutral_front,left_cheek,f_mel,0.32,0.1376,0.8097912211296913,True,base_or_optimum,"[0.1376,1.132908428109005e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.34,0.1462,0.8693484530596655,True,base_or_optimum,"[0.1462,4.587081994632001e-17,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.36,0.1548,0.9271152405144197,True,base_or_optimum,"[0.1548,5.2629367300867e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.38,0.1634,0.9831516492804268,True,base_or_optimum,"[0.1634,6.453442075120017e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.4,0.17200000000000001,1.0375242458052278,True,base_or_optimum,"[0.17200000000000001,1.3435256209663515e-20,2.565806445087304e-08]"
p034,p034_neutral_front,left_cheek,f_mel,0.42,0.18059999999999998,1.090301750223835,True,base_or_optimum,"[0.18059999999999998,1.4249005166827483e-18,3.207286936035558e-08]"
p034,p034_neutral_front,left_cheek,f_mel,0.44,0.1892,1.1415525047714605,True,base_or_optimum,"[0.1892,1.1022266861872187e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.46,0.1978,1.1913430196469075,True,base_or_optimum,"[0.1978,8.254630547291226e-19,0.9999999999513784]"
p034,p034_neutral_front,left_cheek,f_mel,0.48,0.2064,1.2397371700896864,True,base_or_optimum,"[0.2064,1.489779466430883e-18,0.9999999999981811]"
p034,p034_neutral_front,left_cheek,f_mel,0.5,0.215,1.2867957914831112,True,base_or_optimum,"[0.215,5.8501363650703335e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.52,0.2236,1.332576518640714,True,base_or_optimum,"[0.2236,9.252136333365355e-19,0.9999999999992868]"
p034,p034_neutral_front,left_cheek,f_mel,0.54,0.23220000000000002,1.377133774119247,True,base_or_optimum,"[0.23220000000000002,1.198167524217275e-19,2.85767787211455e-08]"
p034,p034_neutral_front,left_cheek,f_mel,0.56,0.24080000000000001,1.4205188459168279,True,base_or_optimum,"[0.24080000000000001,1.3545579872899126e-18,0.9999999999641506]"
p034,p034_neutral_front,left_cheek,f_mel,0.58,0.24939999999999998,1.4627800168462581,True,base_or_optimum,"[0.24939999999999998,1.9162203440558954e-18,0.9999999999942917]"
p034,p034_neutral_front,left_cheek,f_mel,0.6,0.258,1.503962721643369,True,base_or_optimum,"[0.258,5.889237440779899e-18,0.9999999999682139]"
p034,p034_neutral_front,left_cheek,f_mel,0.62,0.2666,1.5441097166315096,True,base_or_optimum,"[0.2666,2.3988987603263085e-18,0.9999999999883129]"
p034,p034_neutral_front,left_cheek,f_mel,0.64,0.2752,1.5832612523947858,True,base_or_optimum,"[0.2752,1.1689100994223648e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.66,0.2838,1.6214552435583744,True,base_or_optimum,"[0.2838,3.298455815321348e-18,0.9999999999967348]"
p034,p034_neutral_front,left_cheek,f_mel,0.68,0.2924,1.6587274321438226,True,base_or_optimum,"[0.2924,1.625029338546379e-18,0.9999999999952783]"
p034,p034_neutral_front,left_cheek,f_mel,0.7000000000000001,0.30100000000000005,1.6951115425082046,True,base_or_optimum,"[0.30100000000000005,5.681062715816026e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.72,0.3096,1.7306394268745582,True,base_or_optimum,"[0.3096,5.558762077016591e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.74,0.3182,1.7653412011023721,True,base_or_optimum,"[0.3182,6.313458093262515e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.76,0.3268,1.7992453707520997,True,base_or_optimum,"[0.3268,2.219602440830795e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.78,0.33540000000000003,1.8323789477466834,True,base_or_optimum,"[0.33540000000000003,2.472429533313138e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.8,0.34400000000000003,1.8647675580787118,True,base_or_optimum,"[0.34400000000000003,8.729469028433923e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.8200000000000001,0.3526,1.8964355410895772,True,base_or_optimum,"[0.3526,8.467554281587888e-18,0.15366734745584246]"
p034,p034_neutral_front,left_cheek,f_mel,0.84,0.36119999999999997,1.9274060408804252,True,base_or_optimum,"[0.36119999999999997,1.40482804854096e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.86,0.36979999999999996,1.95770109041965,True,base_or_optimum,"[0.36979999999999996,3.5584805702729843e-17,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.88,0.3784,1.98734168889886,True,base_or_optimum,"[0.3784,4.600725362762941e-17,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.9,0.387,2.0163478728656625,True,base_or_optimum,"[0.387,6.189193479534696e-18,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.92,0.3956,2.0447387816320726,True,base_or_optimum,"[0.3956,8.519787593984284e-17,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.9400000000000001,0.4042,2.072532717424895,True,base_or_optimum,"[0.4042,7.622283923870041e-17,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.96,0.4128,2.0997472007111573,True,base_or_optimum,"[0.4128,1.4046843672685594e-17,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,0.98,0.4214,2.1263990210988006,True,base_or_optimum,"[0.4214,4.2146188106266035e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_mel,1.0,0.43,2.1525042841811763,True,base_or_optimum,"[0.43,2.328286363258627e-19,0.9999999999999999]"
p034,p034_neutral_front,left_cheek,f_blood,0.0,0.0,0.20074542592632322,True,base_or_optimum,"[0.049643924745169994,0.0,0.06712132878601551]"
p034,p034_neutral_front,left_cheek,f_blood,0.02,0.002,0.1875950704574461,True,base_or_optimum,"[0.045799709613586044,0.002,1.395986310645374e-19]"
p034,p034_neutral_front,left_cheek,f_blood,0.04,0.004,0.17879171631860785,True,base_or_optimum,"[0.0436063878968672,0.004,0.5099300029877302]"
p034,p034_neutral_front,left_cheek,f_blood,0.06,0.006,0.17169414986672363,True,base_or_optimum,"[0.041787604478101724,0.006,0.6776055784758551]"
p034,p034_neutral_front,left_cheek,f_blood,0.08,0.008,0.16578463230191387,True,base_or_optimum,"[0.0401938666885934,0.008,0.7553951259361626]"
p034,p034_neutral_front,left_cheek,f_blood,0.1,0.010000000000000002,0.16076336746515996,True,base_or_optimum,"[0.038762540084311375,0.010000000000000002,0.7987832251442812]"
p034,p034_neutral_front,left_cheek,f_blood,0.12,0.012,0.15644080185113546,True,base_or_optimum,"[0.03745627394164673,0.012,0.8256093536853832]"
p034,p034_neutral_front,left_cheek,f_blood,0.14,0.014000000000000002,0.15268773558617274,True,base_or_optimum,"[0.036250544197283054,0.014000000000000002,0.8433330801080623]"
p034,p034_neutral_front,left_cheek,f_blood,0.16,0.016,0.14941099193751556,True,base_or_optimum,"[0.03512815602206446,0.016,0.8556050025241088]"
p034,p034_neutral_front,left_cheek,f_blood,0.18,0.018,0.1465404103873957,True,base_or_optimum,"[0.034076457340703165,0.018,0.8644102652704383]"
p034,p034_neutral_front,left_cheek,f_blood,0.2,0.020000000000000004,0.14402133900724493,True,base_or_optimum,"[0.03308579122819179,0.020000000000000004,0.8709126604419156]"
p034,p034_neutral_front,left_cheek,f_blood,0.22,0.022000000000000002,0.14181002864226602,True,base_or_optimum,"[0.032148571929481735,0.022000000000000002,0.8758347176946313]"
p034,p034_neutral_front,left_cheek,f_blood,0.24,0.024,0.1398706658140797,True,base_or_optimum,"[0.03125869755915102,0.024,0.879644024374759]"
p034,p034_neutral_front,left_cheek,f_blood,0.26,0.026000000000000002,0.1381733836199228,True,base_or_optimum,"[0.03041116595339482,0.026000000000000002,0.8826541437416446]"
p034,p034_neutral_front,left_cheek,f_blood,0.28,0.028000000000000004,0.13669288344221187,True,base_or_optimum,"[0.029601809507959653,0.028000000000000004,0.8850815040343648]"
p034,p034_neutral_front,left_cheek,f_blood,0.3,0.03,0.13540745284383948,True,base_or_optimum,"[0.028827107727202164,0.03,0.8870784673893819]"
p034,p034_neutral_front,left_cheek,f_blood,0.305,0.0305,0.1351143118319243,True,refinement_delta_0p005,"[0.02863848470560199,0.0305,0.8875240328798517]"
p034,p034_neutral_front,left_cheek,f_blood,0.30625,0.030625000000000003,0.13504271394207426,True,refinement_delta_0p005,"[0.028591633517109756,0.030625000000000003,0.8876326856417485]"
p034,p034_neutral_front,left_cheek,f_blood,0.3075,0.03075,0.1349717826814035,True,refinement_delta_0p005,"[0.02854490151089288,0.03075,0.887739924242376]"
