model,split,latent_id,pair_type,channel,masked_mae_drift,masked_rmse_drift
Proposed,Camera-OOD,F12051,appearance,M,0.007878895848989487,0.00915596168488264
Proposed,Camera-OOD,F12051,appearance,H,0.07213273644447327,0.07482349127531052
Proposed,Camera-OOD,F12048,joint,M,0.006785744335502386,0.00903214793652296
Proposed,Camera-OOD,F12048,joint,H,0.06390201300382614,0.06805599480867386
Proposed,Camera-OOD,F12049,joint,M,0.014117727987468243,0.019985821098089218
Proposed,Camera-OOD,F12049,joint,H,0.08012955635786057,0.08443044871091843
Proposed,Camera-OOD,F12050,joint,M,0.006595923565328121,0.007675305474549532
Proposed,Camera-OOD,F12050,joint,H,0.06211378052830696,0.07005118578672409
Proposed,Camera-OOD,F12051,joint,M,0.011452298611402512,0.013373972848057747
Proposed,Camera-OOD,F12051,joint,H,0.03795892745256424,0.04031071811914444
Baseline,Camera-OOD,F12052,camera,M,0.005399622954428196,0.005632360465824604
Baseline,Camera-OOD,F12052,camera,H,0.009055777452886105,0.011357312090694904
Baseline,Camera-OOD,F12053,camera,M,0.01670365035533905,0.01730569638311863
Baseline,Camera-OOD,F12053,camera,H,0.0628446638584137,0.06341956555843353
Baseline,Camera-OOD,F12054,camera,M,0.009412012062966824,0.009805930778384209
Baseline,Camera-OOD,F12054,camera,H,0.005078301765024662,0.006597462575882673
Baseline,Camera-OOD,F12055,camera,M,0.002269059419631958,0.003033531131222844
Baseline,Camera-OOD,F12055,camera,H,0.01417224109172821,0.017690861597657204
Baseline,Camera-OOD,F12052,light,M,0.017018405720591545,0.01806819997727871
Baseline,Camera-OOD,F12052,light,H,0.30680251121520996,0.30734559893608093
Baseline,Camera-OOD,F12053,light,M,0.017911966890096664,0.019200026988983154
Baseline,Camera-OOD,F12053,light,H,0.012011168524622917,0.01921132765710354
Baseline,Camera-OOD,F12054,light,M,0.004777700640261173,0.007104683667421341
Baseline,Camera-OOD,F12054,light,H,0.014024684205651283,0.0210851039737463
Baseline,Camera-OOD,F12055,light,M,0.005341207608580589,0.007822916842997074
Baseline,Camera-OOD,F12055,light,H,0.06809559464454651,0.07080119848251343
Baseline,Camera-OOD,F12052,appearance,M,0.006739307194948196,0.007517954334616661
Baseline,Camera-OOD,F12052,appearance,H,0.047966305166482925,0.05078810080885887
Baseline,Camera-OOD,F12053,appearance,M,0.005302999634295702,0.007458905223757029
Baseline,Camera-OOD,F12053,appearance,H,0.015378469601273537,0.020464060828089714
Baseline,Camera-OOD,F12054,appearance,M,0.002604398410767317,0.0037818739656358957
Baseline,Camera-OOD,F12054,appearance,H,0.01696317456662655,0.020359762012958527
Baseline,Camera-OOD,F12055,appearance,M,0.004501414485275745,0.006007888820022345
Baseline,Camera-OOD,F12055,appearance,H,0.01043862383812666,0.013697667047381401
Baseline,Camera-OOD,F12052,joint,M,0.017155703157186508,0.018500471487641335
Baseline,Camera-OOD,F12052,joint,H,0.17889702320098877,0.18425676226615906
Baseline,Camera-OOD,F12053,joint,M,0.026377025991678238,0.027781371027231216
Baseline,Camera-OOD,F12053,joint,H,0.07612179964780807,0.08004414290189743
Baseline,Camera-OOD,F12054,joint,M,0.015654221177101135,0.017910556867718697
Baseline,Camera-OOD,F12054,joint,H,0.02121681161224842,0.02800726145505905
Baseline,Camera-OOD,F12055,joint,M,0.00554311228916049,0.008091600611805916
Baseline,Camera-OOD,F12055,joint,H,0.028631359338760376,0.03549280762672424
Proposed,Camera-OOD,F12052,camera,M,0.0031080753542482853,0.004148025996983051
Proposed,Camera-OOD,F12052,camera,H,0.03436550125479698,0.03503551706671715
Proposed,Camera-OOD,F12053,camera,M,0.003277043579146266,0.004390631336718798
Proposed,Camera-OOD,F12053,camera,H,0.03483317419886589,0.03567908704280853
Proposed,Camera-OOD,F12054,camera,M,0.0022187381982803345,0.0027939968276768923
Proposed,Camera-OOD,F12054,camera,H,0.020012900233268738,0.020490169525146484
Proposed,Camera-OOD,F12055,camera,M,0.005851225461810827,0.006588384974747896
Proposed,Camera-OOD,F12055,camera,H,0.05907502397894859,0.05988006293773651
Proposed,Camera-OOD,F12052,light,M,0.010478505864739418,0.012213350273668766
Proposed,Camera-OOD,F12052,light,H,0.019981229677796364,0.02547362446784973
Proposed,Camera-OOD,F12053,light,M,0.005382980685681105,0.007562686689198017
Proposed,Camera-OOD,F12053,light,H,0.02911561354994774,0.033075474202632904
Proposed,Camera-OOD,F12054,light,M,0.004462685436010361,0.005840555764734745
Proposed,Camera-OOD,F12054,light,H,0.014126397669315338,0.01755504682660103
Proposed,Camera-OOD,F12055,light,M,0.006178595591336489,0.007855693809688091
Proposed,Camera-OOD,F12055,light,H,0.028304507955908775,0.03317989036440849
Proposed,Camera-OOD,F12052,appearance,M,0.0043305582366883755,0.005504770670086145
Proposed,Camera-OOD,F12052,appearance,H,0.07840093970298767,0.07938162982463837
Proposed,Camera-OOD,F12053,appearance,M,0.004353863652795553,0.006585027556866407
Proposed,Camera-OOD,F12053,appearance,H,0.01154677290469408,0.018472427502274513
Proposed,Camera-OOD,F12054,appearance,M,0.0031616322230547667,0.004228407051414251
Proposed,Camera-OOD,F12054,appearance,H,0.005430494900792837,0.006755807437002659
Proposed,Camera-OOD,F12055,appearance,M,0.0037187268026173115,0.005499274004250765
Proposed,Camera-OOD,F12055,appearance,H,0.005554258823394775,0.009217212907969952
Proposed,Camera-OOD,F12052,joint,M,0.011441330425441265,0.013167236000299454
Proposed,Camera-OOD,F12052,joint,H,0.06753425300121307,0.07207799702882767
Proposed,Camera-OOD,F12053,joint,M,0.00887305848300457,0.011037450283765793
Proposed,Camera-OOD,F12053,joint,H,0.05556686222553253,0.05829638987779617
Proposed,Camera-OOD,F12054,joint,M,0.020528286695480347,0.021279722452163696
Proposed,Camera-OOD,F12054,joint,H,0.016671936959028244,0.021367836743593216
Proposed,Camera-OOD,F12055,joint,M,0.007654605433344841,0.009897329844534397
Proposed,Camera-OOD,F12055,joint,H,0.022107833996415138,0.027978455647826195
Baseline,Camera-OOD,F12056,camera,M,0.006781459785997868,0.007512390147894621
Baseline,Camera-OOD,F12056,camera,H,0.048997923731803894,0.05291954055428505
Baseline,Camera-OOD,F12057,camera,M,0.007862161844968796,0.008723706007003784
Baseline,Camera-OOD,F12057,camera,H,0.028958076611161232,0.03307027742266655
Baseline,Camera-OOD,F12058,camera,M,0.010936306789517403,0.01212618499994278
Baseline,Camera-OOD,F12058,camera,H,0.11635695397853851,0.12071008235216141
Baseline,Camera-OOD,F12059,camera,M,0.006863929331302643,0.007913920097053051
Baseline,Camera-OOD,F12059,camera,H,0.024946138262748718,0.03168437257409096
Baseline,Camera-OOD,F12056,light,M,0.0035539946984499693,0.004570235963910818
Baseline,Camera-OOD,F12056,light,H,0.07484780251979828,0.07916532456874847
Baseline,Camera-OOD,F12057,light,M,0.01343266386538744,0.015128212980926037
Baseline,Camera-OOD,F12057,light,H,0.022117411717772484,0.028003429993987083
Baseline,Camera-OOD,F12058,light,M,0.01350120734423399,0.01545986719429493
Baseline,Camera-OOD,F12058,light,H,0.1272793859243393,0.13324692845344543
Baseline,Camera-OOD,F12059,light,M,0.014654832892119884,0.017032340168952942
Baseline,Camera-OOD,F12059,light,H,0.08269491046667099,0.0891362875699997
Baseline,Camera-OOD,F12056,appearance,M,0.002262186724692583,0.003233314258977771
Baseline,Camera-OOD,F12056,appearance,H,0.010910851880908012,0.013150536455214024
Baseline,Camera-OOD,F12057,appearance,M,0.0020463443361222744,0.003074243664741516
Baseline,Camera-OOD,F12057,appearance,H,0.011737348511815071,0.014039930887520313
Baseline,Camera-OOD,F12058,appearance,M,0.0018935548141598701,0.00317701930180192
Baseline,Camera-OOD,F12058,appearance,H,0.011270185001194477,0.01657789573073387
Baseline,Camera-OOD,F12059,appearance,M,0.006303423549979925,0.008769015781581402
Baseline,Camera-OOD,F12059,appearance,H,0.012971725314855576,0.018963433802127838
Baseline,Camera-OOD,F12056,joint,M,0.005319957621395588,0.0072031705640256405
Baseline,Camera-OOD,F12056,joint,H,0.1473146677017212,0.15065540373325348
Baseline,Camera-OOD,F12057,joint,M,0.007001096848398447,0.00896629597991705
Baseline,Camera-OOD,F12057,joint,H,0.025935865938663483,0.03333483263850212
Baseline,Camera-OOD,F12058,joint,M,0.021076370030641556,0.02277119643986225
Baseline,Camera-OOD,F12058,joint,H,0.15382616221904755,0.15948429703712463
Baseline,Camera-OOD,F12059,joint,M,0.027427438646554947,0.029344452545046806
Baseline,Camera-OOD,F12059,joint,H,0.10261981189250946,0.11167708784341812
Proposed,Camera-OOD,F12056,camera,M,0.002255823230370879,0.002703425707295537
Proposed,Camera-OOD,F12056,camera,H,0.02268771268427372,0.02325330674648285
Proposed,Camera-OOD,F12057,camera,M,0.005413793493062258,0.006208898965269327
Proposed,Camera-OOD,F12057,camera,H,0.006445670500397682,0.008306118659675121
Proposed,Camera-OOD,F12058,camera,M,0.01555411983281374,0.01617387868463993
Proposed,Camera-OOD,F12058,camera,H,0.0477936677634716,0.05102787911891937
Proposed,Camera-OOD,F12059,camera,M,0.006851729936897755,0.00782209075987339
Proposed,Camera-OOD,F12059,camera,H,0.03252648562192917,0.03293359652161598
Proposed,Camera-OOD,F12056,light,M,0.005813668016344309,0.007260677870362997
Proposed,Camera-OOD,F12056,light,H,0.08909834176301956,0.09063892811536789
Proposed,Camera-OOD,F12057,light,M,0.006125682964920998,0.007479849271476269
Proposed,Camera-OOD,F12057,light,H,0.023011239245533943,0.027967313304543495
Proposed,Camera-OOD,F12058,light,M,0.015209069475531578,0.01660926453769207
Proposed,Camera-OOD,F12058,light,H,0.05793379247188568,0.06036245450377464
Proposed,Camera-OOD,F12059,light,M,0.007881675846874714,0.009275561198592186
Proposed,Camera-OOD,F12059,light,H,0.09372466802597046,0.09676941484212875
Proposed,Camera-OOD,F12056,appearance,M,0.0035168982576578856,0.005805076099932194
Proposed,Camera-OOD,F12056,appearance,H,0.014892077073454857,0.017298074439167976
Proposed,Camera-OOD,F12057,appearance,M,0.002389098983258009,0.004206262994557619
Proposed,Camera-OOD,F12057,appearance,H,0.0031141049694269896,0.006490448489785194
Proposed,Camera-OOD,F12058,appearance,M,0.0029324183706194162,0.005332199856638908
Proposed,Camera-OOD,F12058,appearance,H,0.007706319447606802,0.009030641056597233
Proposed,Camera-OOD,F12059,appearance,M,0.00512415636330843,0.008936814963817596
Proposed,Camera-OOD,F12059,appearance,H,0.0059366049244999886,0.0121799660846591
Proposed,Camera-OOD,F12056,joint,M,0.01011561043560505,0.012306828051805496
Proposed,Camera-OOD,F12056,joint,H,0.12044607102870941,0.12165810167789459
Proposed,Camera-OOD,F12057,joint,M,0.004623142071068287,0.006355343386530876
Proposed,Camera-OOD,F12057,joint,H,0.025873661041259766,0.029920823872089386
Proposed,Camera-OOD,F12058,joint,M,0.02591077983379364,0.027331897988915443
Proposed,Camera-OOD,F12058,joint,H,0.09900815784931183,0.10051824897527695
Proposed,Camera-OOD,F12059,joint,M,0.006658290978521109,0.00887083075940609
Proposed,Camera-OOD,F12059,joint,H,0.14101071655750275,0.14228743314743042
Baseline,Camera-OOD,F12060,camera,M,0.0035948697477579117,0.004779899958521128
Baseline,Camera-OOD,F12060,camera,H,0.14234595000743866,0.14480648934841156
Baseline,Camera-OOD,F12061,camera,M,0.013561142608523369,0.014465102925896645
Baseline,Camera-OOD,F12061,camera,H,0.03745138272643089,0.04564381763339043
Baseline,Camera-OOD,F12062,camera,M,0.008584117516875267,0.009869640693068504
Baseline,Camera-OOD,F12062,camera,H,0.015098882839083672,0.01674443483352661
Baseline,Camera-OOD,F12063,camera,M,0.011121880263090134,0.011315097101032734
Baseline,Camera-OOD,F12063,camera,H,0.016681576147675514,0.017491355538368225
Baseline,Camera-OOD,F12060,light,M,0.015034272335469723,0.017096208408474922
Baseline,Camera-OOD,F12060,light,H,0.17089764773845673,0.17565716803073883
Baseline,Camera-OOD,F12061,light,M,0.02387516386806965,0.02527887560427189
Baseline,Camera-OOD,F12061,light,H,0.04883519560098648,0.05489308387041092
Baseline,Camera-OOD,F12062,light,M,0.008132231421768665,0.009461644105613232
Baseline,Camera-OOD,F12062,light,H,0.06221191585063934,0.07003739476203918
Baseline,Camera-OOD,F12063,light,M,0.021301675587892532,0.02207350544631481
Baseline,Camera-OOD,F12063,light,H,0.034756265580654144,0.03981240838766098
Baseline,Camera-OOD,F12060,appearance,M,0.004068297799676657,0.0063750301487743855
Baseline,Camera-OOD,F12060,appearance,H,0.03904424235224724,0.04192196950316429
Baseline,Camera-OOD,F12061,appearance,M,0.0030067714396864176,0.004657215904444456
Baseline,Camera-OOD,F12061,appearance,H,0.020281996577978134,0.024393383413553238
Baseline,Camera-OOD,F12062,appearance,M,0.004126156214624643,0.005521117243915796
Baseline,Camera-OOD,F12062,appearance,H,0.011400630697607994,0.014281891286373138
Baseline,Camera-OOD,F12063,appearance,M,0.006464601960033178,0.008973680436611176
Baseline,Camera-OOD,F12063,appearance,H,0.01133793219923973,0.015078572556376457
Baseline,Camera-OOD,F12060,joint,M,0.015903234481811523,0.018733574077486992
Baseline,Camera-OOD,F12060,joint,H,0.1989845633506775,0.20354054868221283
Baseline,Camera-OOD,F12061,joint,M,0.006830633617937565,0.009706934913992882
Baseline,Camera-OOD,F12061,joint,H,0.03385324403643608,0.04022175073623657
Baseline,Camera-OOD,F12062,joint,M,0.005576856900006533,0.006734433583915234
Baseline,Camera-OOD,F12062,joint,H,0.04320422187447548,0.047565046697854996
Baseline,Camera-OOD,F12063,joint,M,0.034391820430755615,0.035620857030153275
Baseline,Camera-OOD,F12063,joint,H,0.14023853838443756,0.14306773245334625
Proposed,Camera-OOD,F12060,camera,M,0.004649053327739239,0.005856719333678484
Proposed,Camera-OOD,F12060,camera,H,0.20191249251365662,0.2082086056470871
Proposed,Camera-OOD,F12061,camera,M,0.006467107683420181,0.007640758994966745
Proposed,Camera-OOD,F12061,camera,H,0.051168423146009445,0.054745301604270935
Proposed,Camera-OOD,F12062,camera,M,0.009142108261585236,0.00980848167091608
Proposed,Camera-OOD,F12062,camera,H,0.014692854136228561,0.01641644537448883
Proposed,Camera-OOD,F12063,camera,M,0.00742214173078537,0.007779471576213837
Proposed,Camera-OOD,F12063,camera,H,0.060700394213199615,0.06186797097325325
Proposed,Camera-OOD,F12060,light,M,0.01569722220301628,0.016871696338057518
Proposed,Camera-OOD,F12060,light,H,0.3483445942401886,0.3514464199542999
Proposed,Camera-OOD,F12061,light,M,0.008466719649732113,0.011189918033778667
Proposed,Camera-OOD,F12061,light,H,0.011741564609110355,0.01676514931023121
Proposed,Camera-OOD,F12062,light,M,0.0046464828774333,0.006492675747722387
Proposed,Camera-OOD,F12062,light,H,0.011735442094504833,0.013984289020299911
Proposed,Camera-OOD,F12063,light,M,0.018284611403942108,0.01889820396900177
Proposed,Camera-OOD,F12063,light,H,0.02727510966360569,0.03446097671985626
Proposed,Camera-OOD,F12060,appearance,M,0.003911105915904045,0.005784657783806324
Proposed,Camera-OOD,F12060,appearance,H,0.015967974439263344,0.020882871001958847
Proposed,Camera-OOD,F12061,appearance,M,0.0031617069616913795,0.0049785529263317585
Proposed,Camera-OOD,F12061,appearance,H,0.014096676371991634,0.01710149087011814
Proposed,Camera-OOD,F12062,appearance,M,0.004624656401574612,0.006133699323982
Proposed,Camera-OOD,F12062,appearance,H,0.007406105287373066,0.009357078932225704
Proposed,Camera-OOD,F12063,appearance,M,0.005552730057388544,0.007860107347369194
Proposed,Camera-OOD,F12063,appearance,H,0.03260035812854767,0.034754637628793716
Proposed,Camera-OOD,F12060,joint,M,0.017708826810121536,0.019847648218274117
Proposed,Camera-OOD,F12060,joint,H,0.36051198840141296,0.3632323443889618
Proposed,Camera-OOD,F12061,joint,M,0.008879436179995537,0.010754458606243134
Proposed,Camera-OOD,F12061,joint,H,0.030452897772192955,0.03483251482248306
Proposed,Camera-OOD,F12062,joint,M,0.00590139115229249,0.007551723625510931
Proposed,Camera-OOD,F12062,joint,H,0.010485301725566387,0.013030042871832848
Proposed,Camera-OOD,F12063,joint,M,0.020211784169077873,0.02135479636490345
Proposed,Camera-OOD,F12063,joint,H,0.08312874287366867,0.09835555404424667
Baseline,Camera-OOD,F12064,camera,M,0.0029484545812010765,0.003358410205692053
Baseline,Camera-OOD,F12064,camera,H,0.02785446308553219,0.029581325128674507
Baseline,Camera-OOD,F12065,camera,M,0.009008729830384254,0.010081249289214611
Baseline,Camera-OOD,F12065,camera,H,0.09121258556842804,0.09387344121932983
Baseline,Camera-OOD,F12066,camera,M,0.006530351936817169,0.007231186144053936
Baseline,Camera-OOD,F12066,camera,H,0.04136495664715767,0.04236061871051788
Baseline,Camera-OOD,F12067,camera,M,0.00631201546639204,0.007306371815502644
Baseline,Camera-OOD,F12067,camera,H,0.01927468366920948,0.02243492379784584
Baseline,Camera-OOD,F12064,light,M,0.011746162548661232,0.013992289081215858
Baseline,Camera-OOD,F12064,light,H,0.015220011584460735,0.025743819773197174
Baseline,Camera-OOD,F12065,light,M,0.00950393732637167,0.011655574664473534
Baseline,Camera-OOD,F12065,light,H,0.032537102699279785,0.03999162092804909
Baseline,Camera-OOD,F12066,light,M,0.00767651479691267,0.010099971666932106
Baseline,Camera-OOD,F12066,light,H,0.014718303456902504,0.01848769001662731
Baseline,Camera-OOD,F12067,light,M,0.011425129137933254,0.014234709553420544
Baseline,Camera-OOD,F12067,light,H,0.05743888393044472,0.06504598259925842
Baseline,Camera-OOD,F12064,appearance,M,0.001865072175860405,0.0028102071955800056
Baseline,Camera-OOD,F12064,appearance,H,0.007922852411866188,0.009125270880758762
Baseline,Camera-OOD,F12065,appearance,M,0.004776653368026018,0.006581318099051714
Baseline,Camera-OOD,F12065,appearance,H,0.01332593522965908,0.017702722921967506
Baseline,Camera-OOD,F12066,appearance,M,0.005791130010038614,0.00779314897954464
Baseline,Camera-OOD,F12066,appearance,H,0.0423956923186779,0.0443294495344162
Baseline,Camera-OOD,F12067,appearance,M,0.02178492397069931,0.0232747383415699
Baseline,Camera-OOD,F12067,appearance,H,0.02714081108570099,0.035936977714300156
Baseline,Camera-OOD,F12064,joint,M,0.010794099420309067,0.013808387331664562
Baseline,Camera-OOD,F12064,joint,H,0.02071516029536724,0.026947341859340668
Baseline,Camera-OOD,F12065,joint,M,0.012711597606539726,0.015358843840658665
Baseline,Camera-OOD,F12065,joint,H,0.05463455617427826,0.06271626055240631
Baseline,Camera-OOD,F12066,joint,M,0.012436503544449806,0.014344894327223301
Baseline,Camera-OOD,F12066,joint,H,0.06258845329284668,0.06542780250310898
